Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,GPT_JA
CONVEXITIES,15784,3,1.17420008730335e-10,5.889995064810853e-11,5.125654739375121e-08,3,0,0,0,0,0,0,0,0,4,12of12inf,凸性
CONVEXITY,15785,7446,2.914364616686914e-07,1.6718492138564037e-07,6.481014745034497e-06,3100,0,0,0,0,0,0,0,0,4,12of12inf,コンベックス
CONVEXLY,15786,13,5.088200378314516e-10,1.9839475984264947e-10,6.216730092613016e-08,13,0,0,0,0,0,0,0,0,3,12of12inf,凸性的に
CONVEY,15787,202743,7.935361610004769e-06,4.215939550557088e-06,2.6515602082183205e-05,89580,0,0,0,0,0,0,0,0,2,12of12inf,伝える
CONVEYABLE,15788,144,5.6361604190560805e-09,2.1102314864254704e-09,3.605770592291552e-07,105,0,0,0,0,0,0,0,0,4,12of12inf,伝達可能
CONVEYANCE,15789,389212,1.523375881265038e-05,7.90966005562657e-06,6.848625129520568e-05,88866,0,0,0,2009,0,0,0,0,3,12of12inf,譲渡
CONVEYANCES,15790,46499,1.8199709953172823e-06,1.2387909087034998e-06,2.6217993615680327e-05,21726,0,0,0,2009,0,0,0,0,4,12of12inf,譲渡
CONVEYANCING,15791,4110,1.6086541196055893e-07,6.918748051411536e-08,3.0134525548520123e-06,2048,0,0,0,0,0,0,0,0,4,10K_2010,不動産譲渡
CONVEYED,15792,201765,7.89708268715868e-06,5.489677135331583e-06,4.956463599214723e-05,65294,0,0,0,0,0,0,0,0,2,12of12inf,伝えた
CONVEYER,15793,714,2.7945962077819728e-08,2.5598000651810132e-08,2.005385224455329e-06,505,0,0,0,0,0,0,0,0,3,12of12inf,コンベヤー
CONVEYERS,15794,217,8.493380631494231e-09,9.209115551531918e-09,1.2662622644487002e-06,165,0,0,0,0,0,0,0,0,3,12of12inf,コンベヤー
CONVEYING,15795,39418,1.5428206347107815e-06,8.40459780783114e-07,1.4203354034133708e-05,22815,0,0,0,0,0,0,0,0,3,12of12inf,搬送
CONVEYOR,15796,28462,1.114002762827598e-06,1.1135446755482882e-06,6.392103662184897e-05,6829,0,0,0,0,0,0,0,0,3,12of12inf,コンベヤ
CONVEYORS,15797,8272,3.237661040724437e-07,2.806482738112633e-07,9.93968937539961e-06,3783,0,0,0,0,0,0,0,0,3,12of12inf,コンベヤ
CONVEYS,15798,40023,1.5665003364713991e-06,7.974947720308049e-07,8.523777044986553e-06,25385,0,0,0,0,0,0,0,0,2,12of12inf,伝える
CONVICT,15799,1091,4.270174317493183e-08,2.2225039866285412e-08,1.3997462898463208e-06,913,2009,0,0,2009,0,0,0,0,2,12of12inf,有罪判決を受けた者
CONVICTED,15800,59765,2.3392022739228234e-06,1.8895574831632672e-06,1.5213148187878895e-05,39721,2009,0,0,2009,0,0,0,0,3,12of12inf,有罪判決を受けた
CONVICTING,15801,463,1.81218213473817e-08,2.488898067777006e-08,1.4961055904229478e-06,450,2009,0,0,2009,0,0,0,0,3,12of12inf,有罪判決を下す
CONVICTION,15802,130075,5.091135878532775e-06,3.171750003632902e-06,1.8395254535316177e-05,72687,2009,0,0,2009,0,0,0,0,3,12of12inf,信念
CONVICTIONS,15803,6198,2.425897380368721e-07,1.327663436057133e-07,4.286843062095218e-06,4730,2009,0,0,2009,0,0,0,0,3,12of12inf,信念
CONVICTS,15804,52,2.0352801513258064e-09,1.2308515320005782e-09,5.178903357645656e-07,27,0,0,0,0,0,0,0,0,2,12of12inf,囚人
CONVINCE,15805,18832,7.370845348032228e-07,5.530150415534641e-07,7.468963681478112e-06,14063,0,0,0,0,0,0,0,0,2,12of12inf,納得させる
CONVINCED,15806,5216,2.0415425517914245e-07,2.617629760853553e-07,7.68126104473262e-06,3644,0,0,0,0,0,0,0,0,2,12of12inf,納得した
CONVINCES,15807,228,8.923920663505459e-09,5.318743526247925e-09,5.317582223629534e-07,197,0,0,0,0,0,0,0,0,3,12of12inf,納得させる
CONVINCING,15808,21144,8.27576221531401e-07,4.477289752889542e-07,6.408570682886756e-06,14409,0,0,0,0,0,0,0,0,3,12of12inf,説得力のある
CONVINCINGLY,15809,821,3.213394238920168e-08,2.1574487706362223e-08,1.253500408453255e-06,733,0,0,0,0,0,0,0,0,4,12of12inf,説得力を持って
CONVIVIAL,15810,14,5.479600407415633e-10,5.18824297870111e-10,1.7026288039945649e-07,14,0,0,0,0,0,0,0,0,4,12of12inf,陽気な
CONVIVIALITIES,15811,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf,社交
CONVIVIALITY,15812,6,2.3484001746067e-10,6.362732674665729e-11,2.9290241326361696e-08,6,0,0,0,0,0,0,0,0,6,12of12inf,社交
CONVIVIALLY,15813,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,和やかに
CONVOCATION,15814,572,2.238808166458387e-08,1.3305694489382902e-08,1.9509127662655425e-06,154,0,0,0,0,0,0,0,0,4,12of12inf,召集
CONVOCATIONS,15815,51,1.996140148415695e-09,1.3883606383884122e-09,3.773067720462129e-07,28,0,0,0,0,0,0,0,0,4,12of12inf,召集
CONVOKE,15816,15,5.87100043651675e-10,3.876873874420637e-10,1.6713420358444454e-07,12,0,0,0,0,0,0,0,0,2,12of12inf,召集する
CONVOKED,15817,33,1.2916200960336844e-09,6.957496360467655e-10,2.812320856506328e-07,17,0,0,0,0,0,0,0,0,2,12of12inf,召集された
CONVOKES,15818,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,召集する
CONVOKING,15819,8,3.131200232808933e-10,1.9304375599348847e-10,1.164766463269458e-07,5,0,0,0,0,0,0,0,0,3,12of12inf,召集中
CONVOLUTED,15820,254,9.941560739168365e-09,1.1174788216861496e-08,2.0700037597310964e-06,125,0,0,0,0,0,0,0,0,4,12of12inf,複雑な
CONVOLUTION,15821,62,2.4266801804269233e-09,1.643067525679273e-09,4.411853534420305e-07,41,0,0,0,0,0,0,0,0,4,12of12inf,畝り
CONVOLUTIONS,15822,2,7.828000582022332e-11,3.486447561547429e-11,2.7280303189317268e-08,2,0,0,0,0,0,0,0,0,4,12of12inf,畝り
CONVOY,15823,1142,4.469788332334752e-08,3.3223485810944604e-08,3.663442592644808e-06,481,0,0,0,0,0,0,0,0,2,12of12inf,護送船団
CONVOYED,15824,37,1.4481801076741312e-09,1.7516953701144083e-09,6.094375867639273e-07,21,0,0,0,0,0,0,0,0,2,12of12inf,護送する
CONVOYING,15825,1,3.914000291011166e-11,2.934207593133316e-12,3.246919135801055e-09,1,0,0,0,0,0,0,0,0,3,12of12inf,護送中
CONVOYS,15826,158,6.184120459797643e-09,4.1238407587763374e-09,5.701625966679477e-07,114,0,0,0,0,0,0,0,0,2,12of12inf,護送船団
CONVULSE,15827,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,痙攣を起こす
CONVULSED,15828,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,痙攣を起こした
CONVULSES,15829,7,2.7398002037078165e-10,2.1512219741794357e-10,9.060276440997744e-08,7,0,0,0,0,0,0,0,0,3,12of12inf,痙攣を起こす
CONVULSING,15830,3,1.17420008730335e-10,3.193226889505361e-11,2.5034302970102488e-08,2,0,0,0,0,0,0,0,0,3,12of12inf,痙攣中
CONVULSION,15831,87,3.4051802531797142e-09,1.911445121531943e-09,2.771303985734919e-07,82,0,0,0,0,0,0,0,0,3,12of12inf,痙攣
CONVULSIONS,15832,326,1.2759640948696402e-08,5.465085773389305e-09,4.630841692798688e-07,270,0,0,0,0,0,0,0,0,3,12of12inf,痙攣
CONVULSIVE,15833,537,2.1018181562729963e-08,1.45597369080256e-08,1.1946916967274276e-06,299,0,0,0,0,0,0,0,0,3,12of12inf,痙攣性の
CONVULSIVELY,15834,1,3.914000291011166e-11,2.8026168562272235e-11,3.101304189280419e-08,1,0,0,0,0,0,0,0,0,4,12of12inf,激しく
CONY,15835,286,1.1194040832291936e-08,2.239083821781461e-08,7.239097985278572e-06,41,0,0,0,0,0,0,0,0,2,12of12inf,錦毛ネズミ
COO,15836,74451,2.914012356660724e-06,3.008998557002544e-06,3.6038253671748025e-05,32286,0,0,0,0,0,0,0,0,1,12of12inf,クー
COOED,15837,1,3.914000291011166e-11,6.110579633779168e-12,6.761811260452399e-09,1,0,0,0,0,0,0,0,0,1,12of12inf,クーと鳴いた
COOING,15838,5,1.9570001455055826e-10,1.7152718169802122e-10,1.0135829369784416e-07,5,0,0,0,0,0,0,0,0,2,12of12inf,クーと鳴く
COOK,15839,118358,4.6325324644349965e-06,3.927193409553734e-06,6.210460676960601e-05,28622,0,0,0,0,0,0,0,0,1,12of12inf,料理する
COOKBOOK,15840,748,2.9276722176763533e-08,4.975707968246316e-08,8.68334506036821e-06,270,0,0,0,0,0,0,0,0,2,12of12inf,料理本
COOKBOOKS,15841,589,2.305346171405577e-08,2.9128730914060933e-08,3.1075089519492083e-06,362,0,0,0,0,0,0,0,0,2,12of12inf,料理本
COOKED,15842,6782,2.654474997363773e-07,2.7447402441312024e-07,9.822050456456816e-06,2792,0,0,0,0,0,0,0,0,1,12of12inf,調理された
COOKER,15843,608,2.3797121769347893e-08,3.4905113711292424e-08,4.569831801269239e-06,301,0,0,0,0,0,0,0,0,2,12of12inf,調理器
COOKERIES,15844,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,料理室
COOKERS,15845,1156,4.524584336408909e-08,5.532986983564175e-08,5.700468988555355e-06,510,0,0,0,0,0,0,0,0,2,12of12inf,調理器具
COOKERY,15846,76,2.9746402211684862e-09,7.9623508076088e-09,3.59764155168734e-06,30,0,0,0,0,0,0,0,0,3,12of12inf,料理
COOKIE,15847,12281,4.806783757390814e-07,4.717835249196941e-07,1.987229054285217e-05,4105,0,0,0,0,0,0,0,0,2,12of12inf,クッキー
COOKIES,15848,33162,1.297960776505123e-06,9.611132858788371e-07,2.8239122327233275e-05,7401,0,0,0,0,0,0,0,0,2,12of12inf,クッキー
COOKING,15849,35724,1.3982374639608291e-06,1.35840268351394e-06,3.637516675938783e-05,13739,0,0,0,0,0,0,0,0,2,12of12inf,料理
COOKINGS,15850,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,料理
COOKOUT,15851,81,3.170340235719045e-09,1.4999112085549891e-09,4.018705328516058e-07,34,0,0,0,0,0,0,0,0,2,12of12inf,クックアウト
COOKOUTS,15852,16,6.262400465617866e-10,1.1104699014169442e-09,7.423669262554033e-07,15,0,0,0,0,0,0,0,0,2,12of12inf,クックアウト
COOKS,15853,1529,5.984506444956075e-08,6.437402703750713e-08,4.349169863281513e-06,928,0,0,0,0,0,0,0,0,1,12of12inf,料理人
COOKWARE,15854,3843,1.5041503118355913e-07,1.6605522409348957e-07,1.0794046178060825e-05,1517,0,0,0,0,0,0,0,0,2,12of12inf,調理器具
COOKWARES,15855,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,調理器具
COOKY,15856,1,3.914000291011166e-11,2.5733559972776137e-11,2.8476099817690923e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,クッキー
COOL,15857,27543,1.0780331001532057e-06,1.1504380834041827e-06,3.351564807420167e-05,13138,0,0,0,0,0,0,0,0,1,12of12inf,涼しい
COOLANT,15858,4209,1.6474027224866e-07,1.218101490450469e-07,7.830572659662935e-06,1700,0,0,0,0,0,0,0,0,2,12of12inf,冷却剤
COOLANTS,15859,1449,5.671386421675182e-08,4.004977363906877e-08,3.470607561157463e-06,663,0,0,0,0,0,0,0,0,2,12of12inf,冷却剤
COOLED,15860,18980,7.428772552339194e-07,7.020625555024846e-07,3.425810109250966e-05,6872,0,0,0,0,0,0,0,0,1,12of12inf,冷却された
COOLER,15861,21945,8.589273638624004e-07,8.873658469432999e-07,2.054262631584665e-05,10066,0,0,0,0,0,0,0,0,2,12of12inf,クーラー
COOLERS,15862,14266,5.58371281515653e-07,5.790704983453301e-07,1.8248715115738163e-05,5213,0,0,0,0,0,0,0,0,2,12of12inf,クーラー
COOLEST,15863,149,5.831860433606637e-09,5.681174912987576e-09,9.43007331215138e-07,121,0,0,0,0,0,0,0,0,2,12of12inf,一番涼しい
COOLIE,15864,20,7.82800058202233e-10,2.0727392593181757e-09,1.1172202389835084e-06,9,0,0,0,0,0,0,0,0,2,12of12inf,クーリー
COOLIES,15865,20,7.82800058202233e-10,1.9313102767778267e-09,9.47666173396295e-07,10,0,0,0,0,0,0,0,0,2,12of12inf,クーリー
COOLING,15866,211541,8.279715355607932e-06,4.808317671643658e-06,6.076643278959125e-05,43639,0,0,0,0,0,0,0,0,2,12of12inf,冷却
COOLLY,15867,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,冷ややかに
COOLNESS,15868,35,1.369900101853908e-09,1.294123918299858e-09,3.3411656771468613e-07,34,0,0,0,0,0,0,0,0,2,12of12inf,涼しさ
COOLNESSES,15869,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,涼しさ
COOLS,15870,905,3.5421702633651056e-08,3.137933781284359e-08,1.8666908945482989e-06,764,0,0,0,0,0,0,0,0,1,12of12inf,涼しくなる
COON,15871,3422,1.339370899584021e-07,1.4405262637996322e-07,1.1861378060435656e-05,1220,0,0,0,0,0,0,0,0,1,12of12inf,クーン
COONS,15872,357,1.3972981038909864e-08,9.804780671371231e-09,2.6021171977361407e-06,160,0,0,0,0,0,0,0,0,1,12of12inf,クーンズ
COONSKIN,15873,3,1.17420008730335e-10,1.0467562078499276e-10,7.800045883506084e-08,3,0,0,0,0,0,0,0,0,2,12of12inf,クーンスキン
COONSKINS,15874,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,クーンスキンズ
COOP,15875,7633,2.987556422128824e-07,2.6846198244922165e-07,3.0860444784566084e-05,2954,0,0,0,0,0,0,0,0,1,12of12inf,カゴ
COOPED,15876,2,7.828000582022332e-11,1.0060921325513584e-10,1.018864354205245e-07,2,0,0,0,0,0,0,0,0,1,12of12inf,囲まれた
COOPER,15877,89413,3.4996250802018143e-06,4.320631254680517e-06,7.971094135763793e-05,19180,0,0,0,0,0,0,0,0,2,12of12inf,樽職人
COOPERAGE,15878,1047,4.097958304688692e-08,2.6232496951814283e-08,2.648903907294776e-06,251,0,0,0,0,0,0,0,0,3,12of12inf,製樽業
COOPERAGES,15879,35,1.369900101853908e-09,1.021719029936801e-09,2.271285647615655e-07,30,0,0,0,0,0,0,0,0,4,12of12inf,製樽業
COOPERATE,15880,456868,1.7881814849536896e-05,8.17230246072989e-06,3.500272610457175e-05,130274,0,0,0,0,0,0,0,0,4,12of12inf,協力する
COOPERATED,15881,21849,8.551699235830298e-07,7.054768559988117e-07,9.925244510482854e-06,13974,0,0,0,0,0,0,0,0,5,12of12inf,協力した
COOPERATES,15882,6658,2.6059413937552344e-07,1.428909034369091e-07,3.2974129626828883e-06,4813,0,0,0,0,0,0,0,0,4,12of12inf,協力する
COOPERATING,15883,80025,3.132178732881686e-06,2.4610598865812137e-06,2.1436154956803712e-05,42868,0,0,0,0,0,0,0,0,5,12of12inf,協力中
COOPERATION,15884,298890,1.1698555469803275e-05,7.331052765593153e-06,4.634345974377036e-05,118007,0,0,0,0,0,0,0,0,5,12of12inf,協力
COOPERATIONS,15885,122,4.775080355033623e-09,3.421905316165434e-09,5.139467267841346e-07,96,0,0,0,0,0,0,0,0,5,12of12inf,協力
COOPERATIVE,15886,265561,1.0394058312812164e-05,9.0331449433473e-06,9.369831483228426e-05,84306,0,0,0,0,0,0,0,0,5,12of12inf,協同組合
COOPERATIVELY,15887,9846,3.8537246865295946e-07,2.693100315130672e-07,5.949546674165516e-06,6915,0,0,0,0,0,0,0,0,6,12of12inf,協力的に
COOPERATIVENESS,15888,94,3.679160273550496e-09,1.4575602107015151e-09,2.897654702419676e-07,51,0,0,0,0,0,0,0,0,5,12of12inf,協調性
COOPERATIVENESSES,15889,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,7,12of12inf,協調性
COOPERATIVES,15890,54216,2.122014397774614e-06,1.5554250161754496e-06,5.0826024514055686e-05,14621,0,0,0,0,0,0,0,0,5,12of12inf,協同組合
COOPERATOR,15891,253,9.902420736258253e-09,5.571440900150758e-09,2.238593504051581e-06,58,0,0,0,0,0,0,0,0,5,12of12inf,協力者
COOPERATORS,15892,120,4.6968003492134e-09,4.1802751791254075e-09,7.220128365776035e-07,84,0,0,0,0,0,0,0,0,5,12of12inf,協力者
COOPERED,15893,4,1.5656001164044664e-10,3.71004436672559e-10,2.903182049656367e-07,2,0,0,0,0,0,0,0,0,3,12of12inf,樽を製作した
COOPERING,15894,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,樽製作中
COOPERS,15895,45264,1.7716330917232943e-06,2.9447055363703822e-06,5.736217829518867e-05,19157,0,0,0,0,0,0,0,0,3,12of12inf,樽職人
COOPING,15896,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,囲んでいる
COOPS,15897,300,1.17420008730335e-08,1.2402026777006872e-08,1.989229419373455e-06,185,0,0,0,0,0,0,0,0,1,12of12inf,カゴ
COORDINATE,15898,110803,4.336829742449103e-06,2.8172650896177856e-06,2.098239595089367e-05,64578,0,0,0,0,0,0,0,0,4,12of12inf,調整する
COORDINATED,15899,94042,3.680804153672721e-06,2.788359684618422e-06,2.927373358669016e-05,55366,0,0,0,0,0,0,0,0,5,12of12inf,調整した
COORDINATELY,15900,11,4.305400320112282e-10,1.5279307850182538e-10,6.312824519628003e-08,11,0,0,0,0,0,0,0,0,5,12of12inf,調整して
COORDINATES,15901,25056,9.80691912915758e-07,7.20173228748359e-07,1.8897706633978503e-05,16550,0,0,0,0,0,0,0,0,4,12of12inf,座標
COORDINATING,15902,66630,2.60789839390074e-06,1.8345717875975108e-06,1.60575681835543e-05,45359,0,0,0,0,0,0,0,0,5,12of12inf,調整中
COORDINATION,15903,145729,5.703833484087663e-06,3.4577441540833178e-06,2.5207877345354032e-05,71074,0,0,0,0,0,0,0,0,5,12of12inf,調整
COORDINATIONS,15904,61,2.3875401775168114e-09,1.048925840249499e-09,2.785356678174776e-07,38,0,0,0,0,0,0,0,0,5,12of12inf,調整
COORDINATOR,15905,34587,1.353735280652032e-06,8.367035371991507e-07,1.6617992850252388e-05,12940,0,0,0,0,0,0,0,0,5,12of12inf,調整者
COORDINATORS,15906,13544,5.301121994145523e-07,2.8661058637012164e-07,8.633639263249076e-06,4929,0,0,0,0,0,0,0,0,5,12of12inf,調整者
COOS,15907,3617,1.415693905258739e-07,1.445583345976296e-07,1.554375959456559e-05,777,0,0,0,0,0,0,0,0,1,12of12inf,共同経営者
COOT,15908,68,2.661520197887593e-09,2.822818709864748e-09,1.346445491979091e-06,25,0,0,0,0,0,0,0,0,1,12of12inf,オオバン
COOTIE,15909,6,2.3484001746067e-10,3.3285485952168207e-10,1.5069405534847777e-07,6,0,0,0,0,0,0,0,0,2,12of12inf,シラミ
COOTIES,15910,1,3.914000291011166e-11,1.2191420979548723e-11,1.349071489138658e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,シラミ
COOTS,15911,750,2.9355002182583743e-08,3.054030104033672e-08,5.380996324334228e-06,154,0,0,0,0,0,0,0,0,1,12of12inf,オオバン
COP,15912,13341,5.221667788237997e-07,3.3517057474732745e-07,2.1567882982255684e-05,2421,0,0,0,0,0,0,0,0,1,12of12inf,警官
COPACETIC,15913,1,3.914000291011166e-11,2.9624352513369273e-11,3.278155140981686e-08,1,0,0,0,0,0,0,0,0,4,12of12inf,良好な
COPAY,15914,3513,1.374988302232223e-07,4.865274679058306e-08,5.9359319441626354e-06,894,0,0,0,0,0,0,0,0,2,12of12inf,自己負担額
COPAYMENT,15915,4640,1.8160961350291813e-07,8.859026906889604e-08,4.40115396333847e-06,1808,0,0,0,0,0,0,0,0,3,10K_2008,自己負担額
COPAYMENTS,15916,5619,2.199276763519175e-07,9.572087232714372e-08,3.823468308667254e-06,2552,0,0,0,0,0,0,0,0,3,10K_2008,自己負担額
COPAYS,15917,1129,4.418906328551608e-08,2.247081908204472e-08,1.7069608862386174e-06,668,0,0,0,0,0,0,0,0,2,12of12inf,自己負担額
COPE,15918,9516,3.724562676926226e-07,4.5593411150846373e-07,2.214100666289929e-05,5471,0,0,0,0,0,0,0,0,1,12of12inf,対処する
COPED,15919,60,2.3484001746067e-09,2.304410230421652e-09,4.1998434048653297e-07,59,0,0,0,0,0,0,0,0,1,12of12inf,対処した
COPES,15920,335,1.3111900974887409e-08,1.3748351701096886e-08,1.2536843994247383e-06,289,0,0,0,0,0,0,0,0,1,12of12inf,対処する
COPIED,15921,23909,9.357983295778596e-07,1.1774664927934235e-06,2.0391781849422026e-05,19117,0,0,0,0,0,0,0,0,2,12of12inf,コピーした
COPIER,15922,12597,4.930466166586766e-07,6.117723145157452e-07,2.19371282876799e-05,5604,0,0,0,0,0,0,0,0,3,12of12inf,コピー機
COPIERS,15923,12460,4.876844362599913e-07,5.651736194278886e-07,1.7344769186379726e-05,6295,0,0,0,0,0,0,0,0,3,12of12inf,コピー機
COPIES,15924,1382559,5.411336328340107e-05,2.9835551405807483e-05,9.142869588076056e-05,284735,0,0,0,0,0,0,0,0,2,12of12inf,コピー
COPILOT,15925,445,1.741730129499969e-08,1.5463238700368022e-08,1.8396656833037493e-06,200,0,0,0,0,0,0,0,0,3,12of12inf,副操縦士
COPILOTS,15926,17,6.653800494718983e-10,3.2748583868346766e-10,1.0658936648196425e-07,17,0,0,0,0,0,0,0,0,3,12of12inf,副操縦士
COPING,15927,1705,6.673370496174039e-08,8.024590564584895e-08,4.161673093157445e-06,1370,0,0,0,0,0,0,0,0,2,12of12inf,対処
COPINGS,15928,120,4.6968003492134e-09,2.493636521111176e-09,4.718151285859071e-07,77,0,0,0,0,0,0,0,0,2,12of12inf,対処
COPIOUS,15929,148,5.7927204306965265e-09,7.503642285418056e-09,1.5276735666156316e-06,136,0,0,0,0,0,0,0,0,3,12of12inf,大量の
COPIOUSLY,15930,3,1.17420008730335e-10,4.0703246642381e-11,2.606820818336075e-08,3,0,0,0,0,0,0,0,0,4,12of12inf,大量に
COPIOUSNESS,15931,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,豊富
COPIOUSNESSES,15932,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,豊富さ
COPPED,15933,1,3.914000291011166e-11,4.222597224089073e-12,4.672618175264975e-09,1,0,0,0,0,0,0,0,0,1,12of12inf,コップした
COPPER,15934,373070,1.4601960885675358e-05,1.4189577128807956e-05,0.0002077199129683,48815,0,0,0,0,0,0,0,0,2,12of12inf,銅
COPPERHEAD,15935,906,3.5460842636561167e-08,3.4180003633787675e-08,4.95086442065724e-06,194,0,0,0,0,0,0,0,0,3,12of12inf,コッパーヘッド
COPPERHEADS,15936,2,7.828000582022332e-11,2.8621212108029754e-10,2.2402695638656654e-07,2,0,0,0,0,0,0,0,0,3,12of12inf,コッパーヘッド
COPPERPLATE,15937,29,1.1350600843932383e-09,1.0938055799969698e-09,7.065026047697391e-07,7,0,0,0,0,0,0,0,0,3,12of12inf,銅版
COPPERPLATES,15938,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,銅版
COPPERS,15939,49,1.9178601425954715e-09,1.5910219741728926e-09,4.126979582095556e-07,44,0,0,0,0,0,0,0,0,2,12of12inf,銅製品
COPPERY,15940,5,1.9570001455055826e-10,1.4105899824899334e-10,8.653761629025414e-08,5,0,0,0,0,0,0,0,0,3,12of12inf,銅色の
COPPICE,15941,19,7.436600552921217e-10,1.7508241072155178e-10,7.906059737904305e-08,14,0,0,0,0,0,0,0,0,2,12of12inf,雑木林
COPPICES,15942,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,雑木林
COPPING,15943,18,7.045200523820101e-10,3.547332473862072e-09,3.176503445486939e-06,9,0,0,0,0,0,0,0,0,2,12of12inf,コップする
COPRA,15944,45,1.761300130955025e-09,6.523995147608744e-10,2.0451643337569613e-07,22,0,0,0,0,0,0,0,0,2,12of12inf,コプラ
COPRAS,15945,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,コプラ
COPROCESSOR,15946,258,1.0098120750808807e-08,1.0058689777183184e-08,1.82342305769269e-06,107,0,0,0,0,0,0,0,0,0,10K_2014,コプロセッサ
COPROCESSORS,15947,153,5.988420445247084e-09,5.5980454800792785e-09,1.0086387848167696e-06,103,0,0,0,0,0,0,0,0,0,10K_2014,コプロセッサ
COPRODUCT,15948,89,3.483460258999938e-09,2.7462719561350684e-09,6.449371953226461e-07,60,0,0,0,0,0,0,0,0,3,10K_2018,副産物
COPRODUCTS,15949,389,1.5225461132033438e-08,8.802938141120296e-09,9.79519166979622e-07,258,0,0,0,0,0,0,0,0,3,10K_2018,副産物
COPROMOTE,15950,814,3.185996236883089e-08,2.199710318471722e-08,2.032064123518615e-06,280,0,0,0,0,0,0,0,0,3,10K_2018,共同推進する
COPROMOTION,15951,4150,1.624310120769634e-07,1.3157467376225198e-07,1.4103688700699384e-05,511,0,0,0,0,0,0,0,0,4,10K_2008,共同推進
COPS,15952,2046,8.008044595408846e-08,2.0666926404582722e-07,3.356544713177903e-05,457,0,0,0,0,0,0,0,0,1,12of12inf,警官
COPSE,15953,27,1.0567800785730147e-09,6.216990999284495e-10,2.8476493429365014e-07,18,0,0,0,0,0,0,0,0,1,12of12inf,小林
COPSES,15954,334,1.3072760971977297e-08,1.0878862509599234e-08,1.956327782510341e-06,87,0,0,0,0,0,0,0,0,2,12of12inf,小林
COPTER,15955,164,6.418960477258313e-09,1.0654857077880172e-08,2.3082678644918647e-06,103,0,0,0,0,0,0,0,0,2,12of12inf,ヘリコプター
COPTERS,15956,30,1.1742000873033502e-09,7.170540786514538e-10,2.0354317038927257e-07,21,0,0,0,0,0,0,0,0,2,12of12inf,ヘリコプター
COPULA,15957,36,1.40904010476402e-09,9.526633191968655e-10,2.283440020560331e-07,27,0,0,0,0,0,0,0,0,3,12of12inf,コプラ
COPULAE,15958,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,コプラエ
COPULAS,15959,18,7.045200523820101e-10,9.804421276340744e-10,3.540453867439989e-07,11,0,0,0,0,0,0,0,0,3,12of12inf,コプラ
COPULATE,15960,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,交尾する
COPULATED,15961,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,交尾した
COPULATES,15962,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,交尾する
COPULATING,15963,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,交尾中
COPULATION,15964,7,2.7398002037078165e-10,1.2357577323985098e-10,5.171718194791664e-08,7,0,0,0,0,0,0,0,0,4,12of12inf,交尾
COPULATIONS,15965,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,交尾
COPULATIVE,15966,6,2.3484001746067e-10,9.028543806041304e-11,4.90658893772718e-08,6,0,0,0,0,0,0,0,0,4,12of12inf,結合的
COPULATIVES,15967,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,結合的
